Word,label
ابى,X
اغير,X
رقم,X
تليفوني,X
عاوز,X
اتكلم,X
مع,X
ممثل,X
خدمة,X
عملاء,X
داير,X
اسألك,X
عا,X
شي,X
2,itemnumber
بيتزا,ItemName
كبيرة,ItemSize
ب,X
75,X
وتكون,Include
ستافت,Topping_Include
كرست,Topping_Include
وريني,X
الاوردرات,X
الي,X
طلبتها,X
قبل,X
كدا,X
بدي,X
طاجن,ItemName
ربيان,ItemName
معاه,Include
تشيلي,Topping_Include
صوص,Topping_Include
الحي,X
الذي,X
اسكن,X
به,X
كنت,X
عايزة,X
احذف,X
وجبة,ItemName
الدويتو,ItemName
بونابريميدى,X
عايزو,X
حجم,X
متوسط,ItemSize
خبرونى,X
كيف,X
ممكن,X
اتتبع,X
الطلب,X
رقم,X
900,OrderNumber
ابغى,X
اشيك,X
على,X
الاوردر,X
حجي,X
مرة,X
اخرى,X
داير,X
على,X
بالى,X
استفسار,X
معين,X
عايزين,X
فراخ,ItemName
مشوية,ItemName
مع,Include
طبق,X
أرز,Topping_Include
كبير,ItemSize
من,X
فضلك,X
تبدلي,X
رقم,X
موبايلي,X
فيك,X
تغير,X
عنوان,X
البيت,X
هاد,X
بدي,X
حدث,X
العنوان,X
اذا,X
بتريد,X
عايز,X
الغي,X
عنواني,X
لو,X
سمحت,X
هاعمل,X
ايه,X
دلوقتي,X
فيك,X
تراجع,X
الاوردر,X
بليز,X
عايز,X
اشوف,X
الطلبات,X
المفضلة,X
عندي,X
ممكن,X
توريني,X
منيو,X
فطار,X
ماك,X
اكسترا,X
وريني,X
الطلبات,X
السابقة,X
يثقبتىيتثاا,X
عايز,X
اطلب,X
اكل,X
اذا,X
بدك,X
تجهزلي,X
الحساب,X
ابي,X
واحد,itemnumber
برياني,ItemName
الفراخ,ItemName
فيك,X
تسويلي,X
تعديل,X
لارقامي,X
المسجلة,X
عندكون,X
ممكن,X
استبعد,X
عنواني,X
انا,X
عايز,X
الشيك,X
فيني,X
امسح,X
وجبة,ItemName
التوفير,ItemName
اذا,X
بدك,X
تحضرلي,X
الشيك,X
اذا,X
فيك,X
تبعتلي,X
الاوردر,X
المفضل,X
تبعي,X
ابغاالتكلم,X
مع,X
شخص,X
بيفهم,X
عليا,X
عايزة,X
اغير,X
اللغة,X
لو,X
سمحت,X
فيك,X
تغيرلي,X
اللغة,X
انجلش,Language
عايزة,X
اضيف,X
محل,X
الاقامة,X
الجديد,X
4,itemnumber
وجبات,PredefinedMealName
مشكل,PredefinedMealName
ابغى,X
تحولنى,X
لحد,X
من,X
ممثلى,X
خدمه,X
العملاء,X
بدي,X
فتة,ItemName
شاورما,ItemName
فراخ,ItemName
معها,Include
تبولة,Topping_Include
خليني,X
بلش,X
اتحدث,X
مع,X
خدمة,X
عملاء,X
بليز,X
الشيك,X
اذا,X
بتريد,X
حابب,X
اراجع,X
الحاجات,X
اللى,X
طلبتها,X
من,X
فضلك,X
عايز,X
حجمها,X
كبير,ItemSize
من,X
فصلك,X
ابغى,X
اشوف,X
قائمة,X
الطعام,X
هستلم,X
الاوردر,X
امتى,X
باضافة,Include
صوص,Topping_Include
عايزة,X
احدد,X
عنوان,X
بيتي,X
اقدر,X
ارجع,X
لقائمة,X
تغيير,X
البيانات,X
غير,X
لي,X
العنوان,X
المسجل,X
بدياك,X
تفرجيني,X
الاكل,X
يلي,X
طلبته,X
من,X
قبل,X
2,itemnumber
وجبة,PredefinedMealName
توفير,PredefinedMealName
مع,X
باكت,ItemName
فراخ,ItemName
ناجتس,ItemName
خليني,X
ابدل,X
رقم,X
جوالي,X
محتاجك,X
تغيرلى,X
رقم,X
الهاتف,X
اارقم,X
01256369,phone
باضافة,Include
جبن,Topping_Include
رقم,X
1,X
حابب,X
اشوف,X
الاوردرز,X
الي,X
قبل,X
كدا,X
لو,X
سمحت,X
عايز,X
اشوف,X
الأكل,X
الي,X
بطلبه,X
تملي,X
هاخدها,X
كبيرة,ItemSize
بدي,X
اتطلع,X
عالمينيو,X
عايزة,X
اتكلم,X
بالعربية,Language
من,X
فضلك,X
ضبفلي,X
طبق,ItemName
سلطة,ItemName
خضرا,ItemName
منغير,Exclude
فلفل,Topping_Exclude
حار,Topping_Exclude
اذا,X
فيك,X
تحط,X
رقم,X
البيت,X
خليني,X
اغير,X
عنوان,X
البيت,X
انا,X
عايز,X
اشوف,X
قائمة,X
الطعام,X
كنت,X
عايز,X
اشوف,X
اوردري,X
المفضل,X
ما,Exclude
ابي,Exclude
مايونيز,Topping_Exclude
تتعاملون,X
بشبكات,X
ولا,X
لازم,X
دفع,X
نقدي,X
عايز,X
اتنين,itemnumber
فته,ItemName
شاورما,ItemName
وسط,ItemSize
من,Exclude
غير,Exclude
توميه,Topping_Exclude
وكاتشب,Topping_Exclude
عايز,X
اتابع,X
طلب,X
52127,OrderNumber
فيني,X
ارجع,X
للقائمة,X
السابقة,X
هاطلب,X
تشكيلة,X
مقبلات,ItemName
عايز,X
اشوف,X
الاوردرات,X
السابقة,X
وش,X
سوي,X
الان,X
عايز,X
2,itemnumber
بيتزا,ItemName
مارجريتا,ItemName
حجم,X
كبير,ItemSize
ابى,X
بيج,ItemName
ماك,ItemName
من,Exclude
غير,Exclude
طماطم,Topping_Exclude
هستلم,X
الاوردر,X
بعد,X
قد,X
ايه,X
من,X
فضلك,X
ابا,X
غير,X
رقم,X
الجوال,X
عايز,X
اضيف,X
عنوان,X
البيت,X
عايز,X
3,itemnumber
عايز,X
احدد,X
عنواني,X
شو,X
بدنا,X
نطلب,X
اليوم,X
ممكن,X
تعرضلي,X
قائمة,X
الطعام,X
ابغا,X
المنيو,X
هلق,X
فيني,X
ضيف,X
وجبة,ItemName
الميجا,ItemName
ماك,ItemName
هزود,X
وجبة,ItemName
الجراند,ItemName
تشيكن,ItemName
فيني,X
زود,X
وجبة,ItemName
الجراند,ItemName
تشيكن,ItemName
اذا,X
بتريد,X
اذا,X
فيك,X
بدي,X
غير,X
رقم,X
الموبايل,X
مادري,X
ليش,X
اتاخر,X
الاوردر,X
الطلب,X
حقى,X
ليش,X
اتأخر,X
ممكن,X
اعرف,X
واحدة,itemnumber
تشيكن,PredefinedMealName
رانش,PredefinedMealName
عايز,X
اتواصل,X
مع,X
ممثل,X
خدمة,X
عملاء,X
فيك,X
تخبرنى,X
وينه,X
الاوردر,X
20658,OrderNumber
الان,X
اعمل,X
تغيير,X
لعنوان,X
المنزل,X
خدمه,X
العملاء,X
اقدر,X
اشوف,X
الي,X
طلبته,X
قبل,X
كدا,X
ابعتلي,X
منيو,X
المشاوي,MenuName
بعد,X
اذنك,X
ايش,X
بدي,X
سوي,X
اوردر,X
2,itemnumber
بيتزا,ItemName
سوبر,ItemName
سوبريم,ItemName
من,Exclude
غير,Exclude
هوت,Topping_Exclude
دوج,Topping_Exclude
اعرضلي,X
الطلبات,X
المعتادة,X
كنت,X
عايز,X
اغير,X
عنواني,X
ابغى,X
اتابع,X
الاوردر,X
رقم,X
5484565,OrderNumber
كنت,X
عايز,X
امسح,X
العنوان,X
فيني,X
غير,X
اللغة,X
انا,X
بدي,X
شوف,X
المنيو,X
اسجل,X
عنواني,X
ازاي,X
ممكن,X
تقولي,X
الاوردر,X
تاني,X
من,X
فضلك,X
بدي,X
سجل,X
عنوان,X
البيت,X
اذا,X
بتريد,X
ساندوتش,ItemName
بيف,ItemName
برجر,ItemName
كيزر,ItemSize
و,X
معاه,Include
كاتشب,Topping_Include
من,X
فضلك,X
محتاج,X
مساعدة,X
1,itemnumber
بيج,ItemName
ماك,ItemName
بيكون,X
كومبو,ItemSize
بدي,X
شوف,X
المنيو,X
مرة,X
اخرى,X
فيك,X
تغير,X
لي,X
عنوان,X
البيت,X
عايز,X
اسجل,X
عنوان,X
البيت,X
اعرضلي,X
المنيو,X
الاساسي,X
من,X
فضلك,X
ابعتلي,X
منيو,X
الاطباق,MenuName
الرئيسية,MenuName
عايز,X
اشوف,X
طلباتي,X
الي,X
طلبتها,X
قبل,X
كدا,X
فاضل,X
قديش,X
وقت,X
تايوصل,X
الاكل,X
عاوز,X
4,itemnumber
فول,ItemName
بالطحينه,Topping_Include
اقدر,X
الغي,X
وجبة,ItemName
الدويتو,ItemName
ساعدني,X
لو,X
سمحت,X
فيك,X
توصلني,X
لحدا,X
من,X
خدمة,X
العملا,X
صباح,X
الفل,X
هغير,X
عنواني,X
حكيني,X
بالعربية,Language
صارلي,X
زمان,X
ناطره,X
الاوردر,X
عايز,X
اشوف,X
الكارت,X
فيني,X
راجع,X
على,X
الاشيا,X
يلي,X
طلبتها,X
اتحدث,X
عربي,Language
يا,X
اخي,X
داير,X
اسأل,X
عن,X
اشيا,X
ممكن,X
تعدلى,X
رقم,X
الفون,X
بتاعى,X
للرقم,X
998658340,phone
لو,X
سمحت,X
اعرف,X
الاوردر,X
فاضلوا,X
قد,X
ايه,X
ضيف,X
للأوردر,X
2,itemnumber
شوربة,ItemName
خضار,ItemName
عايز,X
اعرف,X
الاوردر,X
فاضله,X
قد,X
ايه,X
هعوز,X
وجبة,ItemName
توفير,ItemName
من,X
فضلك,X
خليني,X
اتابع,X
الطلبات,X
وصلت,X
لحد,X
فين,X
ممكن,X
توريني,X
قائمة,X
تغيير,X
البيانات,X
ممكن,X
تراجع,X
الطلبات,X
ابي,X
اعرف,X
كيف,X
بطلب,X
الاوردر,X
خاطر,X
على,X
بالى,X
تغيير,X
رقم,X
الجوال,X
حقى,X
الى,X
01548632597,phone
سوف,X
اقوم,X
بتغيير,X
رقم,X
الهاتف,X
ابغى,X
احاسب,X
الحين,X
رايد,X
منكو,X
لو,X
سمحت,X
تراجعولى,X
الاشياء,X
اللى,X
انا,X
طالبها,X
ابغى,X
بدل,X
رقم,X
جوالي,X
كنت,X
عايز,X
اضيف,X
العنوان,X
عايز,X
اسجل,X
عنوان,X
البيت,X
لو,X
سمحت,X
داير,X
اعدل,X
العنوان,X
فيني,X
الغي,X
عنوان,X
المنزل,X
هذا,X
عنوان,X
اخر,X
ابا,X
ابدل,X
العنوان,X
الاوردر,X
اتأخر,X
عايز,X
2,itemnumber
بيتزا,ItemName
مارجريتا,ItemName
حجم,X
متوسط,ItemSize
عايز,X
احدث,X
البيانات,X
ممكن,X
تعرفنى,X
ايه,X
اللى,X
أخر,X
الاوردر,X
20114,OrderNumber
لحد,X
دلوقتى,X
ابغى,X
اختار,X
رجم,X
تلاتة,X
من,X
فضلك,X
عايز,X
اعرف,X
اسجل,X
بياناتي,X
ازاي,X
اريدك,X
تراجع,X
معاي,X
الاوردر,X
حقي,X
ممكن,X
اعمل,X
تعديل,X
في,X
عنوان,X
البيت,X
بغيت,X
بنادم,X
اتحدث,X
معاه,X
بدياك,X
تفرجينى,X
الشيك,X
ممكن,X
اعرف,X
منيو,X
اكتوبر,X
شو,X
الطبخ,X
اليوم,X
عاوز,X
اشوف,X
الاكل,X
المفضل,X
بتاعي,X
الفاتورة,X
ارجوتش,X
كيف,X
حالك,X
فيني,X
شوف,X
الاوردر,X
اذا,X
بتريد,X
فرايز,ItemName
اذهب,X
للحساب,X
من,X
فضلك,X
ابغى,X
اكل,X
3,itemnumber
ساندوتشات,ItemName
تشيز,ItemName
برجر,ItemName
اكسترا,Include
صوص,Include
الاكل,X
بياخد,X
وقت,X
اد,X
ايه,X
راح,X
اخذ,X
2,itemnumber
بيتزا,ItemName
وسط,ItemSize
مع,Include
رانش,Topping_Include
صوص,Topping_Include
عايز,X
اعرف,X
ايه,X
الوجبات,X
الي,X
موجودة,X
في,X
باندا,X
هاوس,X
اريد,X
اغير,X
اللغة,X
للعربيه,Language
عايز,X
3,itemnumber
بيتزا,ItemName
بيبروني,ItemName
بدون,Exclude
ماشروم,Topping_Exclude
هاختار,Include
الاختيار,X
ااتاني,X
عايزة,X
وجبة,PredefinedMealName
تشيكن,PredefinedMealName
كومبو,PredefinedMealName
لارج,ItemSize
عايز,X
احط,X
عنواني,X
فيك,X
ترجعني,X
لامنيو,X
الاطباق,MenuName
الرئيسية,MenuName
ممكن,X
اطلب,X
تشكيلة,X
مقبلات,ItemName
شو,X
عندكوا,X
من,X
مقبلات,MenuName
ازاى,X
بقدر,X
اتحدث,X
مع,X
بنى,X
ادم,X
صباح,X
النور,X
ابغى,Include
أول,X
شي,X
فيك,X
تفرجيني,X
القائمة,X
الرئيسية,X
اذا,X
بتريد,X
البيت,X
يلي,X
بسكن,X
فيه,X
ممكن,X
تعرضلي,X
الطعام,X
المفضل,X
فيني,X
اخذ,X
الحساب,X
الحين,X
ابغى,X
شوف,X
الطلبات,X
السابقة,X
حجي,X
يا,X
خيي,X
ابي,X
سجل,X
عنوان,X
البيت,X
بدي,X
انتقل,X
للمرحلة,X
التالية,X
فيك,X
تفرجيني,X
الاكل,X
يلي,X
موجود,X
وصل,X
لوين,X
الاوردر,X
ابي,X
استفسر,X
عن,X
شي,X
ممكن,X
تبعتلي,X
الاوردرات,X
الي,X
طلبتها,X
قبل,X
كدا,X
ابي,X
شوف,X
الاوردرات,X
المفضلة,X
تبعي,X
اذا,X
فيك,X
تروح,X
للقائمة,X
الرئيسية,X
اعرضلي,X
السلطات,MenuName
وريني,X
قائمة,X
البيتزا,MenuName
فيك,X
تزودلي,X
ساندوتش,ItemName
دجاج,ItemName
شو,X
يلي,X
جاي,X
كنت,X
عايزة,X
احذف,X
عنواني,X
هستلم,X
الطلب,X
في,X
قد,X
ايه,X
كدا,X
انا,X
هادفع,X
كام,X
من,X
فضلك,X
خليني,X
اشوف,X
المنيو,X
خليني,X
امسح,X
عنوان,X
بيتي,X
اهو,X
الشيك,X
ابغى,X
شوف,X
الطعام,X
الوجود,X
انا,X
عايز,X
اعرف,X
الاوردر,X
بيوصل,X
في,X
خلال,X
قد,X
ايه,X
ابي,X
ضيف,X
الوجبىة,ItemName
العائلية,ItemName
ممكن,X
تفتح,X
لي,X
قائمة,X
الطعام,X
عايزة,X
انتقل,X
للمرحلة,X
التالية,X
من,X
فضلك,X
بدي,X
اطلب,X
3,itemnumber
بيج,ItemSize
ماك,ItemName
و,X
2,X
بيتزا,X
اذا,X
فيك,X
تعرفلي,X
قديش,X
وقت,X
باقي,X
عالاوردر,X
ابي,X
اسوي,X
اوردر,X
ارغب,X
في,X
اضافة,X
رقم,X
ثابت,X
حل,X
مكان,X
الاوردر,X
تويكا,X
وريني,X
الاوردر,X
مرة,X
اخرى,X
هاتلي,X
الفاتورة,X
بعد,X
اذنك,X
زودني,X
بالاوردر,X
حقي,X
هلأ,X
فيك,X
تساعدني,X
اذا,X
بتريد,X
كنت,X
عايز,X
اسال,X
عن,X
حاجة,X
كنت,X
عايز,X
اغير,X
رقم,X
موبايلي,X
المسجل,X
خاطر,X
عبالى,X
اطلب,X
3,itemnumber
بيف,ItemName
برجر,ItemName
بدون,Exclude
كاتشب,Topping_Exclude
وطماطم,Topping_Exclude
ابي,X
غير,X
رقم,X
الجوال,X
ممكن,X
ألغي,X
العنوان,X
انا,X
عايز,X
احاسب,X
لو,X
سمحت,X
منفضلك,X
الحساب,X
بتاعى,X
الطلبات,X
هتوصل,X
امتى,X
غيرلى,X
اللغه,X
منفضلك,X
كم,X
الفاتورة,X
ازيك,X
هاخد,X
وجبة,ItemName
الدويتو,ItemName
بعد,X
اذنك,X
فيك,X
تلغيلي,X
وجبة,ItemName
الغداء,ItemName
من,X
الوجبات,X
المحددة,X
من,X
قبل,X
ابي,X
شوف,X
القائمة,X
المفضلة,X
حجي,X
اقدر,X
اروح,X
للمرحلة,X
الي,X
بعد,X
كدا,X
بغيت,X
اتكلم,X
مع,X
بنادم,X
لك,X
شو,X
بدي,X
اعمل,X
الحين,X
عايز,X
الحجم,X
وسط,ItemSize
ايه,X
الي,X
موجود,X
في,X
قائمة,X
البيتزا,MenuName
لو,X
سمحت,X
ممكن,X
غيرلي,X
الرقم,X
المتسجل,X
عندكوا,X
في,X
السيستم,X
للرقم,X
ده,X
0121111111,phone
اقدر,X
ارجع,X
للقائمة,X
الرئيسية,X
كنت,X
عايزة,X
اضيف,X
عنوان,X
المنزل,X
ليس,X
للحين,X
ماوصل,X
الاوردر,X
رقم,X
4594,OrderNumber
ابغى,X
اشيك,X
على,X
الطلبات,X
سكر,X
الاوردر,X
من,X
فضلك,X
فينا,X
ننتقل,X
لابعد,X
هيك,X
اقدر,X
ارجع,X
للقائمة,X
السابقة,X
بدي,X
بدل,X
رقم,X
موبايلي,X
بليز,X
بلكي,X
اذهب,X
للقائمة,X
الرئيسية,X
رقم,X
المنزل,X
انا,X
عايز,X
اشوف,X
الاوردر,X
كدا,X
من,X
الاول,X
الشارع,X
يلي,X
بسكن,X
فيه,X
عايز,X
ساندوتش,ItemName
برجر,ItemName
اين,X
وجبتي,X
المفضلة,X
بدياه,X
حجم,X
كبير,ItemSize
اعرض,X
لي,X
المنيو,X
حضرتك,X
انا,X
كنت,X
عاوز,X
اغير,X
نمرتي,X
المتسجلة,X
عشان,X
غيرت,X
رقمي,X
بدياك,X
تخبرني,X
هلأ,X
كيف,X
بسوي,X
اوردر,X
عايزة,X
امسح,X
عنوان,X
البيت,X
اعرضلي,X
الاكل,X
الي,X
طلبته,X
قبل,X
كدا,X
الاكل,X
لسة,X
ماجاش,X
فيني,X
ضيف,X
كيلو,ItemSize
سمك,ItemName
بولطي,ItemName
مشوي,ItemName
للأوردر,X
كنت,X
عايزة,X
اسجل,X
عنوان,X
منزلي,X
عايزة,X
اغير,X
البيانات,X
بتاعتي,X
لو,X
سمحت,X
تتكلم,X
انجليزي,Language
اريد,X
تغيير,X
العنوان,X
راح,X
عطيكم,X
عنواني,X
ايه,X
الشوربة,MenuName
النهاردة,X
بدي,X
انتقل,X
الي,X
قائمة,X
تغيير,X
البيانات,X
حابب,X
شوف,X
الطلبات,X
يلي,X
طلبتها,X
مرة,X
تانية,X
عندى,X
مشاكل,X
مع,X
الاوردر,X
رقم,X
201502,OrderNumber
احتاج,X
الى,X
تبديل,X
اللغة,X
فيني,X
الغي,X
وجبة,ItemName
التربل,ItemName
بوكس,ItemName
زود,X
التربل,ItemName
بوكس,ItemName
هاطلب,X
بيبروني,ItemName
بيتزا,ItemName
كنت,X
عايز,X
اتواصل,X
باللغة,X
العربية,Language
وايه,X
تانى,X
عايز,X
5,itemnumber
كشري,ItemName
وسط,ItemSize
زيادة,Include
تقلية,Topping_Include
راح,X
ارسلكن,X
عنواني,X
الجديد,X
ابي,X
اعرف,X
كيف,X
بسوي,X
الاوردر,X
قدملي,X
المنيو,X
من,X
فضلك,X
ممكن,X
اشوف,X
طلباتي,X
الي,X
قبل,X
كدا,X
ابي,X
اتحدث,X
باللغة,X
العربية,Language
زود,Include
صوص,ItemName
الكاتشب,ItemName
حابة,X
استفسر,X
عن,X
حاجة,X
يلي,X
بعد,X
هذه,X
الخطوة,X
كنت,X
عايز,X
اعمل,X
تعديل,X
في,X
العنوان,X
صارلي,X
زمان,X
ناطره,X
الطلبات,X
شو,X
الخطوة,X
القادمة,X
بدي,X
2,itemnumber
كريب,ItemName
خضروات,ItemName
بلا,Include
طماطم,Topping_Exclude
وريني,X
الاكل,X
المفضل,X
بتاعي,X
راح,X
ارسل,X
عنواني,X
الجديد,X
فرجيني,X
الصفحة,X
الرئيسية,X
لو,X
سمحت,X
ابي,X
اكنسل,X
طلب,X
ورفض,X
يكنسله,X
من,X
التطبيق,X
والموقع,X
زود,X
اخوي,X
وجبة,PredefinedMealName
الدويتو,PredefinedMealName
ابي,X
غير,X
رقم,X
جوالي,X
يا,X
اخي,X
اذا,X
بدك,X
اعطني,X
الشيك,X
ممكن,X
اشوف,X
الطلبات,X
بتاعتي,X
تاني,X
خلاص,X
بدي,X
ضيف,X
العنوان,X
بدي,X
حاسب,X
الحين,X
بدي,X
أكل,X
عايز,X
اطلب,X
وجبة,ItemName
الجراند,ItemName
تشيكن,ItemName
كان,X
بدي,X
زود,X
الوجبة,ItemName
العائلية,ItemName
ممكن,X
تعطينياه,X
حجم,X
كبير,ItemSize
فرجيني,X
قائمة,X
الطعام,X
اذا,X
بتريد,X
ممكن,X
اغير,X
رقم,X
موبايلي,X
من,X
فضلك,X
غيرلي,X
نمرتي,X
حجم,X
وسط,ItemSize
ابغى,X
غير,X
رقم,X
التليفون,X
الاوردر,X
هيوصل,X
في,X
خلال,X
قد,X
ايه,X
حل,X
مكان,X
الاوردر,X
عايز,X
اشوف,X
قائمة,X
الطعام,X
من,X
فضلك,X
بدي,X
اطلع,X
عالقائمة,X
المفضلة,X
عايز,X
الاكل,X
الي,X
طلبتوا,X
قبل,X
كدا,X
بيانات,X
العنوان,X
شنو,X
هاي,X
ودى,X
فى,X
بيف,ItemName
برجر,ItemName
من,Exclude
غير,Exclude
طماطم,Topping_Exclude
ابغا,X
الجاردن,ItemName
سالاد,ItemName
من,X
فضلك,X
شو,X
الاكل,X
الي,X
موجود,X
صارلي,X
زمان,X
ناطرة,X
